screen_name,user_key,label_binary,followers_count,friends_count,favourites_count,listed_count,media_count,statuses_count,user_age,follower_growth_rate,friends_growth_rate,default_profile,default_profile_image,has_custom_timelines,possibly_sensitive,hashtag_in_description,numbers_in_description,no_type_tweet,no_type_retweet_with_comment,no_type_reply,mean_no_media_per_tweet,mean_no_words,no_languages,mean_no_hashtags,mean_favourites_per_tweet,time_between_tweets,tweet_frequency,min_tweets_per_hour,min_tweets_per_day,max_tweets_per_hour,max_tweets_per_day,max_occurence_of_same_gap,unique_mention_rate_per_tweet,mean_user_mentions_per_tweet,retweet_as_tweet_rate,no_retweet_tweets,mean_retweets_per_tweet,description_length,followers_friend_ratio,num_digits_in_name,num_digits_in_username,url_in_description
drfalahatpishe,drfalahatpishe,0,0.52854789433152,-3.6549895177852574,-6.705445342208991,1.0860331325016919,-2.2415826144036037,-2.6045145826000367,0.2727973285384023,0.08825048219099524,-0.5717932110384917,1.0,0.0,0.0,0.0,0.0,0.0,-0.35998769969564104,-0.5,-0.3154648767857287,-1.2454986898910656,0.12175432333725651,0.0,0.4645900188559534,1.2195520724656135,-2.746795789993661,-1.491063596900197,0.6931471805599453,1.0,-0.4425070493497601,-0.3236566839097652,-0.3236566839097652,-0.2576036959637148,-0.2785014162449113,-0.7379248460153566,-2.6048882797223,0.5273494238800026,0.5,3.505511285422212,0.0,0.0,0.0
Bahar00452227,bahar00452227,0,-0.4379185078532736,0.2951396328416707,0.35067592478308734,-0.38685280723454174,-0.10617171232238747,0.5955207261293675,-0.10172103776008219,-0.52667110538029,0.45217474815202774,1.0,0.0,1.0,0.0,0.0,1.0,-0.6323078819263657,-0.5,0.0,-1.2454986898910656,-1.0359614650097744,0.0,-0.5354099811440466,-2.078916875982308,-2.746795789993661,0.5844543674261471,0.6931471805599453,1.0,-0.4425070493497601,-0.3236566839097652,-0.3236566839097652,-0.2576036959637148,1.8289572050115803,0.8967854165557362,0.595347269812232,-1.6142474614235454,-0.32608695652173914,-0.3882979990530194,0.0,2.0,0.0
HichkasOfficial,hichkasofficial,0,3.8951219213815573,-0.6782102865674177,-0.7363709036676405,2.3263247564051386,-0.6529484643169944,-0.661822788836548,1.7636783971230414,3.176890422548277,-0.4962984240104912,0.0,0.0,0.0,0.0,0.0,0.0,-0.35998769969564104,-0.5,-0.3154648767857287,3.4251213972004306,0.9410539735030821,0.0,-2.244921272495501,1.467322671032709,-2.746795789993661,-1.0107905093584306,0.6931471805599453,1.0,-0.4425070493497601,-0.3236566839097652,-0.3236566839097652,-0.2576036959637148,-0.2785014162449113,0.2547954242591021,-0.661462112764051,0.9572564271546359,-0.6086956521739131,2.7372405670644104,0.0,0.0,0.0
aalchaa,aalchaa,0,0.26535565971413155,0.4487832360893484,0.5341881035190053,0.10175559829607272,0.3207329627779725,-0.20091317635150394,1.0608784998715644,-0.49217397246112904,0.14021490459360317,1.0,0.0,1.0,0.0,1.0,0.0,-0.0876675174649165,0.0,0.0,0.6227493449455326,-0.33798862998355345,0.0,0.11165991271597224,-0.1735598865954828,0.5916828811491401,-0.5651000326702045,0.0,0.0,-0.4425070493497601,-0.3236566839097652,-0.3236566839097652,0.376157433745945,0.07124447743351088,0.15006508270236785,-0.20086413862832697,-0.12055794477876516,0.18478260869565216,-0.22340703752764152,0.0,0.0,0.0
sasanrahimpour1,sasanrahimpour1,1,-0.30357909223656715,-0.17850383850494078,0.4005670825768456,-1.2850972089384687,-0.3537831497209439,-0.46215274601018536,0.5003853069612124,-0.730664169430132,-0.23491313876601463,1.0,0.0,0.0,0.0,1.0,0.0,1.1355547362812248,2.142701109431124,1.8360620392491975,0.34303991978988446,0.8441548141194943,1.3219280948873622,1.545908870007097,-0.17406069007702202,-0.33864080149286263,-0.6169505567186307,0.0,0.0,1.19897784671579,1.3846203144649545,2.377884109086853,0.7305950461758645,1.118247661335258,-1.0364426504503403,-0.473946571493757,-0.034651808973795564,0.5869565217391305,-0.04324966715362595,0.0,0.6309297535714574,0.0
zootopiazz,zootopiazz,0,-0.5641757374441599,0.35206243398614245,-0.33268341882697716,-0.6719500161730103,-0.3043896699435058,-0.17947208018045402,-0.31852042126894425,-0.449515399528671,0.7304366305379612,1.0,0.0,1.0,0.0,1.0,0.0,-0.0876675174649165,-0.5,-0.3154648767857287,0.3113746724727663,-0.20776040079950145,0.0,0.1741016184953216,-0.0967946437301695,0.4483105291581328,0.032233944733105244,0.0,0.0,-0.4425070493497601,-0.3236566839097652,-0.3236566839097652,0.7423963040362852,0.27335618006846407,0.1610461562105506,-0.17936446058979091,0.0,-0.13043478260869565,-0.4524708912618913,0.0,0.0,0.0
inventor_kevin,inventor_kevin,0,-0.2329113674195353,0.5021823804580804,0.5073604332703887,0.4648554324615605,0.3721534198533106,0.34986231989451433,0.8363729771384536,-0.7913190284688372,0.2623921418180578,0.0,0.0,1.0,0.0,1.0,0.0,1.4311789173646752,0.6609640474436811,0.3154648767857287,0.30351090511946655,-0.28221121740779487,1.3219280948873622,1.0066118419697951,0.1462034407469632,-0.00027608336097004313,-0.04155032894957966,0.0,0.0,0.31396374801627,0.22963807175534695,0.0,0.060910316247881346,0.3516652984329603,-0.8527431784250658,0.3472150044749084,0.17002324759701906,0.7717391304347826,-0.42547881982542474,0.0,0.0,0.0
PeaceHappyJoy,peacehappyjoy,0,0.5426831914464335,0.47426556060568503,0.012603701781313542,0.18778873079776442,1.0896994297581657,0.4688068300749658,0.2332391471872592,0.12692922050308586,0.4770832719602028,1.0,0.0,1.0,0.0,0.0,0.0,0.5995493342790531,1.1609640474436813,0.6309297535714573,0.37364960696731964,1.1507607673824223,1.3219280948873622,-0.1693612086349214,0.4240169696762039,0.12915212148196553,0.28643067123263094,0.0,0.0,0.0,0.8769514395748774,1.2296380717553468,0.009917694439866643,-0.06110396188414018,-0.12473668575512212,0.4682908757644131,0.4457716684339344,0.8478260869565217,-0.12501284884282793,0.0,0.0,0.0
Iraneshghal,iraneshghal,1,-0.3213603197509944,0.4936331040471817,0.5423249110236686,-0.6719500161730103,-0.6301505667007639,0.6293132566395472,0.3513999486257385,-0.6845660065607169,0.44178796006671456,1.0,0.0,1.0,0.0,1.0,0.0,-0.6323078819263657,0.0,0.885621874580711,0.21979315380507627,-0.8082204478710499,1.3219280948873622,-0.46391735486133867,-2.160442159383181,-0.1391420414957015,0.3821291267900751,0.0,0.0,0.31396374801627,0.4077591983577851,0.4077591983577851,1.598899695463673,1.3629154704030009,0.913983891513352,0.6290163377916396,-1.4674392174743827,-0.08695652173913043,-0.4470357369630454,0.0,0.0,0.0
AhmadySetareh,ahmadysetareh,0,-0.12921465931646586,0.5174095565806651,-0.7621818095278898,-0.2850972089384689,-0.06767941695447084,-0.8421452120739378,-0.1736450038530696,-0.20731669307332015,0.8328778491051455,1.0,0.0,1.0,0.0,0.0,0.0,-0.2006906049011154,0.0,0.0,-0.6227493449455328,-0.712968768642103,0.5849625007211564,-0.08574969435725534,-2.111881854286867,0.11171346829638748,-0.626028216655023,0.0,0.0,0.0,0.0,0.0,-0.2576036959637148,-0.2785014162449113,-0.051922102324827274,-0.8420056222444738,-1.4710019020509235,-0.4782608695652174,-0.4014290382422732,0.0,0.0,0.0
